code;pairCode;name;price;priceRatio;standardPrice;purchasePrice;purchasePriceVatRate;purchasePriceIncludingVat;actionPrice;maxDiscount;
"100592";;"Pasta CARP FANS Spicy Food Paste";"6,14";"1";"6,14";"3,32";"23";"1";"6,14";;
"100616";;"Fotochromatické polarizačné okuliare METHOD FEEDER FANS 1003";"22,99";"1";"22,99";"13,94";"23";"1";"22,99";;
"10066";"2394";"Pelety MIKBAITS Halibutky v dipe Jahoda Halibut";"4,12";"1";"4,12";"3,04";"23";"1";"4,12";"10";
"10067";"2394";"Pelety MIKBAITS Halibutky v dipe Jahoda Halibut";"3,96";"1";"3,96";"2,95";"23";"1";"3,96";"10";
"10068";"2395";"Pelety MIKBAITS Halibutky v dipe Krab Halibut";"4,06";"1";"4,06";"2,84";"23";"1";"4,06";"10";
"10069";"2395";"Pelety MIKBAITS Halibutky v dipe Krab Halibut";"4,12";"1";"4,12";"2,95";"23";"1";"4,12";"10";
"100690";"2396";"Vlasec METHOD FEEDER FANS Shock Profesional Carp Line Camo, 1200 m";"18,99";"1";"18,99";"8,33";"23";"1";"18,99";;
"100691";"2396";"Vlasec METHOD FEEDER FANS Shock Profesional Carp Line Camo, 1200 m";"19,46";"1";"19,46";"5,28";"23";"1";"19,46";;
"100692";"2396";"Vlasec METHOD FEEDER FANS Shock Profesional Carp Line Camo, 1200 m";"18,99";"1";"18,99";"8,33";"23";"1";"18,99";;
"100693";"2396";"Vlasec METHOD FEEDER FANS Shock Profesional Carp Line Camo, 1200 m";"19,46";"1";"19,46";"5,28";"23";"1";"19,46";;
"100707";;"Čelovka Smart Head Light";"18,99";"1";"18,99";"5,56";"23";"1";"18,99";;
"100712";;"Polarizačné okuliare Method Feeder Fans Silver";"14,99";"1";"14,99";"3,91";"23";"1";"14,99";;
"100727";;"Polarizačné okuliare Method Feeder Fans Camo";"14,99";"1";"14,99";"5,21";"23";"1";"14,99";;
"100732";"2397";"Pletený nadväzec VDE-ROBINSON MF 502BM s trňom, 8 ks";"4,80";"1";"4,80";"2,28";"23";"1";"4,80";;
"100733";"2397";"Pletený nadväzec VDE-ROBINSON MF 502BM s trňom, 8 ks";"4,80";"1";"4,80";"2,28";"23";"1";"4,80";;
"106649";"2397";"Pletený nadväzec VDE-ROBINSON MF 502BM s trňom, 8 ks";"4,80";"1";"4,80";"2,28";"23";"1";"4,80";;
"100761";;"Nástraha Method Feeder Fans Micro Wafter 4x5 mm, Cesnak";"4,99";"1";"4,99";"2,03";"23";"1";"4,99";;
"100766";;"Nástraha Method Feeder Fans Worms Wafter 10 mm, Cesnak";"4,99";"1";"4,99";"2,25";"23";"1";"4,99";;
"100789";;"Pelety METHOD FEEDER FANS Method Pellet Champion, 700 g";"9,99";"1";"9,99";"4,76";"23";"1";"9,99";;
"100804";;"Forma Method Feeder Fans Arrow Green";"3,49";"1";"3,49";"2,00";"23";"1";"3,49";;
"100P";;"Darčeková poukážka 100 €";"100,00";"1";"100,00";"61,50";"23";"1";"";;
"101051";;"Boilie NIKL v dipe, Giga Squid";"8,00";"1";"8,00";"4,67";"23";"1";"8,00";;
"101094";;"Spacák TRAKKER Big Snooze+";"101,91";"1";"101,91";"58,44";"23";"1";"101,91";;
"101110";;"Práškový dip NIKL Jahody";"6,35";"1";"6,35";"3,41";"23";"1";"6,35";;
"101147";"2398";"Rozpustné boilie NIKL Criticals, Corn, 250 ml";"10,95";"1";"10,95";"6,15";"23";"1";"10,95";;
"101148";"2398";"Rozpustné boilie NIKL Criticals, Corn, 250 ml";"10,95";"1";"10,95";"5,95";"23";"1";"10,95";;
"101149";"2398";"Rozpustné boilie NIKL Criticals, Corn, 250 ml";"10,95";"1";"10,95";"5,95";"23";"1";"10,95";;
"101240";"2399";"Prút SHIMANO Catana FX Spinning Tele";"56,95";"1";"56,95";"21,30";"23";"1";"56,95";;
"101241";"2399";"Prút SHIMANO Catana FX Spinning Tele";"60,42";"1";"60,42";"26,87";"23";"1";"60,42";;
"101243";"2399";"Prút SHIMANO Catana FX Spinning Tele";"64,53";"1";"64,53";"28,69";"23";"1";"64,53";;
"101245";"2399";"Prút SHIMANO Catana FX Spinning Tele";"68,62";"1";"68,62";"30,51";"23";"1";"68,62";;
"101256";;"Navijak SHIMANO Ultegra 14000 XTE";"219,95";"1";"219,95";"121,57";"23";"1";"219,95";;
"101274";"2400";"Boilies SHIMANO TX1 Tiger Nut, 20mm, 1kg";"9,18";"1";"9,18";"3,19";"23";"1";"9,18";;
"101294";;"Sirup SHIMANO TX1 Food Syrup 500ml, Strawberry";"10,49";"1";"10,49";"5,15";"23";"1";"10,49";;
"101328";"2401";"Vlasec SHIMANO Trout Competition Mono Red, 150 m";"7,12";"1";"7,12";"3,07";"23";"1";"7,12";;
"101329";"2401";"Vlasec SHIMANO Trout Competition Mono Red, 150 m";"7,12";"1";"7,12";"3,07";"23";"1";"7,12";;
"101330";"2401";"Vlasec SHIMANO Trout Competition Mono Red, 150 m";"7,12";"1";"7,12";"3,07";"23";"1";"7,12";;
"101331";"2401";"Vlasec SHIMANO Trout Competition Mono Red, 150 m";"7,12";"1";"7,12";"3,07";"23";"1";"7,12";;
"101332";"2401";"Vlasec SHIMANO Trout Competition Mono Red, 150 m";"7,12";"1";"7,12";"3,07";"23";"1";"7,12";;
"101333";"2401";"Vlasec SHIMANO Trout Competition Mono Red, 150 m";"7,12";"1";"7,12";"3,07";"23";"1";"7,12";;
"101348";"2402";"Vobler SHIMANO Bantam World Crank AR-C Flash Boost 7,3 cm, 17 g";"20,44";"1";"20,44";"8,47";"23";"1";"20,44";;
"101351";"2402";"Vobler SHIMANO Bantam World Crank AR-C Flash Boost 7,3 cm, 17 g";"20,44";"1";"20,44";"9,67";"23";"1";"20,44";;
"101373";"2403";"Vobler SHIMANO Bantam Rattlin Sur-Vibe 6,2 cm, 14 g";"16,90";"1";"16,90";"8,00";"23";"1";"16,90";;
"101374";"2403";"Vobler SHIMANO Bantam Rattlin Sur-Vibe 6,2 cm, 14 g";"16,90";"1";"16,90";"8,00";"23";"1";"16,90";;
"101375";"2403";"Vobler SHIMANO Bantam Rattlin Sur-Vibe 6,2 cm, 14 g";"16,90";"1";"16,90";"8,00";"23";"1";"16,90";;
"101376";"2403";"Vobler SHIMANO Bantam Rattlin Sur-Vibe 6,2 cm, 14 g";"16,90";"1";"16,90";"8,27";"23";"1";"16,90";;
"101444";"2404";"Navijak SHIMANO Aero XR";"158,83";"1";"158,83";"85,64";"23";"1";"158,83";;
"101505";"2404";"Navijak SHIMANO Aero XR";"180,95";"1";"180,95";"100,01";"23";"1";"180,95";;
"101509";"2404";"Navijak SHIMANO Aero XR";"174,19";"1";"174,19";"93,93";"23";"1";"174,19";;
"101470";"2405";"Boilie SHIMANO TX1 Pop Up Monster Crab, Orange";"6,65";"1";"6,65";"3,19";"23";"1";"6,65";;
"101471";"2405";"Boilie SHIMANO TX1 Pop Up Monster Crab, Orange";"7,68";"1";"7,68";"3,68";"23";"1";"7,68";;
"101503";;"Navijak SHIMANO SEDONA 2500 S FJ + šnúra Power Pro";"82,98";"1";"82,98";"41,01";"23";"1";"82,98";;
"101519";;"Navijak SHIMANO Ultegra 14000 XR XTD";"349,95";"1";"349,95";"209,55";"23";"1";"349,95";;
"101524";;"Navijak SHIMANO Beastmaster 14000 XC";"115,78";"1";"115,78";"68,68";"23";"1";"115,78";;
"101546";"2406";"Boilies SHIMANO TX1 Pop Up Squid & Octopus";"7,68";"1";"7,68";"3,68";"23";"1";"7,68";;
"101560";;"Náhradná cievka pre navijak SHIMANO Stella C5000 XG FJ";"92,20";"1";"92,20";"48,48";"23";"1";"92,20";;
"101567";"2407";"Náhradná cievka SHIMANO Nasci Spool FC";"25,57";"1";"25,57";"13,45";"23";"1";"25,57";;
"101750";"2407";"Náhradná cievka SHIMANO Nasci Spool FC";"25,95";"1";"25,95";"13,98";"23";"1";"25,95";;
"101604";;"Okuliare SHIMANO Yasei Green Revo";"37,87";"1";"37,87";"13,58";"23";"1";"37,87";;
"101624";"2408";"Vlasec SHIMANO Line Exage Steel Grey, 300 m";"6,49";"1";"6,49";"2,94";"23";"1";"6,49";;
"101625";"2408";"Vlasec SHIMANO Line Exage Steel Grey, 300 m";"6,95";"1";"6,95";"3,15";"23";"1";"6,95";;
"101646";"2408";"Vlasec SHIMANO Line Exage Steel Grey, 300 m";"5,95";"1";"5,95";"2,19";"23";"1";"5,95";;
"101655";"2408";"Vlasec SHIMANO Line Exage Steel Grey, 300 m";"5,49";"1";"5,49";"2,02";"23";"1";"5,49";;
"101638";;"Čiapka SHIMANO Beanie Black";"14,94";"1";"14,94";"6,04";"23";"1";"14,94";;
"101671";;"Okuliare SHIMANO Technium Matte Dark Grey & Copper";"44,94";"1";"44,94";"16,52";"23";"1";"44,94";;
"101689";;"Vobler SHIMANO Bantam BT Undulator 88F FB, Bw Shad";"17,95";"1";"17,95";"7,25";"23";"1";"17,95";;
"101705";;"Vobler SHIMANO Bantam BT World Diver 99SP FB, 001 Black SV";"21,96";"1";"21,96";"8,87";"23";"1";"21,96";;
"101710";;"Peračník SHIMANO Surf Rig Wallet";"22,95";"1";"22,95";"9,28";"23";"1";"22,95";;
"101741";;"Vobler SHIMANO Bantam BT World Minnow Flash Boost";"24,94";"1";"24,94";"10,08";"23";"1";"24,94";;
"101746";;"Vobler SHIMANO Exsence Silent Assassin 99SP FB, A Bora";"21,96";"1";"21,96";"8,87";"23";"1";"21,96";;
"101758";"2409";"Ujímaný vlasec SHIMANO SpeedMaster Tapered Surf Line, Clear, 10x15 m";"19,50";"1";"19,50";"7,17";"23";"1";"19,50";;
"101759";"2409";"Ujímaný vlasec SHIMANO SpeedMaster Tapered Surf Line, Clear, 10x15 m";"19,50";"1";"19,50";"7,17";"23";"1";"19,50";;
"101764";;"Navijak SHIMANO Aerlex XTC 14000";"141,95";"1";"141,95";"71,92";"23";"1";"141,95";;
"101788";"2410";"Navijak SHIMANO Nasci FD";"126,95";"1";"126,95";"64,32";"23";"1";"126,95";;
"101789";"2410";"Navijak SHIMANO Nasci FD";"126,95";"1";"126,95";"64,32";"23";"1";"126,95";;
"101795";;"Navijak SHIMANO Stella 2500 FK";"759,96";"1";"759,96";"500,05";"23";"1";"759,96";;
"103046";"2411";"Boilie ABAITS 365, Chilli Ráček";"9,40";"1";"9,40";"5,52";"23";"1";"9,40";;
"103140";;"Práškový dip ABAITS Crystal, Squid & Citrón";"5,50";"1";"5,50";"3,32";"23";"1";"5,50";;
"103186";"2412";"Mini boilie ABAITS Pop Up, 8 mm, Jahoda";"4,10";"1";"4,10";"2,20";"23";"1";"4,10";;
"103222";;"Boilie ABAITS Angry Bull, 20 mm";"44,90";"1";"44,90";"28,92";"23";"1";"44,90";;
"103239";;"Dip ABAITS Enzymatic Black G.L.M.";"8,00";"1";"8,00";"4,93";"23";"1";"8,00";;
"103251";;"Pelety PVA ABAITS R3, 3 mm, 1 kg";"5,50";"1";"5,50";"3,37";"23";"1";"5,50";;
"103256";;"Esencia ABAITS Dropper Enzymatic Black G.L.M.";"7,50";"1";"7,50";"4,48";"23";"1";"7,50";;
"103502";;"Ochranné púzdro FLACARP";"12,30";"1";"12,30";"7,00";"23";"1";"12,30";;
"103508";"2413";"Svietiaci držiak FLACARP Ears2 s LED";"14,35";"1";"14,35";"7,72";"23";"1";"14,35";;
"103510";"2413";"Svietiaci držiak FLACARP Ears2 s LED";"14,35";"1";"14,35";"7,72";"23";"1";"14,35";;
"103511";"2413";"Svietiaci držiak FLACARP Ears2 s LED";"14,35";"1";"14,35";"7,72";"23";"1";"14,35";;
"103600";;"Flanelová košeľa KINETIC Aron Shirt Red";"51,24";"1";"51,24";"17,50";"23";"1";"51,24";;
"103620";;"Detský nôž KINETIC Little Viking Kids Knife Nature";"10,25";"1";"10,25";"4,00";"23";"1";"10,25";;
"103627";"2414";"Nástraha WESTIN Twinteez Pelagic V-Tail 20 cm/ 30 g, 2 ks";"9,99";"1";"9,99";"4,65";"23";"1";"9,99";;
"103629";"2414";"Nástraha WESTIN Twinteez Pelagic V-Tail 20 cm/ 30 g, 2 ks";"9,99";"1";"9,99";"4,65";"23";"1";"9,99";;
"103630";"2414";"Nástraha WESTIN Twinteez Pelagic V-Tail 20 cm/ 30 g, 2 ks";"9,99";"1";"9,99";"4,65";"23";"1";"9,99";;
"103631";"2414";"Nástraha WESTIN Twinteez Pelagic V-Tail 20 cm/ 30 g, 2 ks";"9,99";"1";"9,99";"4,65";"23";"1";"9,99";;
"103639";;"Muška UNIQUE Flies B.H. Rubber Leg Woolly Brown Daiichi";"3,06";"1";"3,06";"1,13";"23";"1";"3,06";;
"103644";;"Muška UNIQUE Flies Dredger Black Daiichi";"3,06";"1";"3,06";"1,13";"23";"1";"3,06";;
"103656";;"Nástraha WESTIN Twinteez V2 V-Tail, 14,5 cm";"2,55";"1";"2,55";"1,12";"23";"1";"2,55";;
"103661";"2415";"Nástraha WESTIN Shadteez Slim, Lively Roach, 2 ks";"6,14";"1";"6,14";"3,55";"23";"1";"6,14";;
"103662";"2415";"Nástraha WESTIN Shadteez Slim, Lively Roach, 2 ks";"7,16";"1";"7,16";"4,15";"23";"1";"7,16";;
"103690";;"Nástraha WESTIN Shadteez Hollow, UV Craw";"5,12";"1";"5,12";"1,50";"23";"1";"5,12";;
"103707";;"Nástraha WESTIN HypoTeez Shadtail, Official Roach";"1,73";"1";"1,73";"0,50";"23";"1";"1,73";;
"103719";;"Blyskáč KINETIC Droopy 6 g, Cooper";"3,06";"1";"3,06";"0,86";"23";"1";"3,06";;
"103724";;"Plandavka KINETIC Fax 10 g, Three Amigos";"3,59";"1";"3,59";"0,88";"23";"1";"3,59";;
"103735";;"Nástraha WESTIN Bullteez Shadtail, Headlight";"3,58";"1";"3,58";"1,63";"23";"1";"3,58";;
"103740";"2416";"Nástraha WESTIN Twinteez V-Tail, Baitfish Glitter, 2 ks";"6,14";"1";"6,14";"2,79";"23";"1";"6,14";;
"103741";"2416";"Nástraha WESTIN Twinteez V-Tail, Baitfish Glitter, 2 ks";"8,19";"1";"8,19";"3,72";"23";"1";"8,19";;
"103750";"2417";"Nástraha WESTIN Dropbite Spin Tail Jig, Firetiger";"9,21";"1";"9,21";"4,19";"23";"1";"9,21";;
"103751";"2417";"Nástraha WESTIN Dropbite Spin Tail Jig, Firetiger";"9,99";"1";"9,99";"4,34";"23";"1";"9,99";;
"103773";"2418";"SET = prút KINETIC Arcade CL + navijak FD + vlasec";"64,99";"1";"64,99";"31,65";"23";"1";"64,99";;
"103774";"2418";"SET = prút KINETIC Arcade CL + navijak FD + vlasec";"76,86";"1";"76,86";"34,09";"23";"1";"76,86";;
"103784";;"Plandavka KINETIC Micro Boss 3,5g, Orange/ Black Matte";"3,06";"1";"3,06";"1,34";"23";"1";"3,06";;
"103789";;"Rotačky KINETIC Trickster 5 g, 5 ks";"12,29";"1";"12,29";"5,36";"23";"1";"12,29";;
"103817";"2419";"Boilie STARBAITS Pop Up Bright SK30";"6,67";"1";"6,67";"3,01";"23";"1";"6,67";;
"103818";"2419";"Boilie STARBAITS Pop Up Bright SK30";"6,70";"1";"6,70";"3,16";"23";"1";"6,70";;
"103819";"2419";"Boilie STARBAITS Pop Up Bright SK30";"6,67";"1";"6,67";"3,19";"23";"1";"6,67";;
"103846";;"Vyvážené boilie STARBAITS Wafter Barrel Fermented Shrimp";"7,50";"1";"7,50";"3,68";"23";"1";"7,50";;
"103869";;"Vyvážené boilie STARBAITS Wafter Barrel Spicy Salmon";"7,70";"1";"7,70";"3,63";"23";"1";"7,70";;
"103885";"2420";"Nadväzcový vlasec GUNKI Hard Mono";"4,26";"1";"4,26";"1,91";"23";"1";"4,26";;
"103886";"2420";"Nadväzcový vlasec GUNKI Hard Mono";"4,26";"1";"4,26";"2,10";"23";"1";"4,26";;
"103887";"2420";"Nadväzcový vlasec GUNKI Hard Mono";"4,26";"1";"4,26";"2,01";"23";"1";"4,26";;
"103888";"2420";"Nadväzcový vlasec GUNKI Hard Mono";"5,50";"1";"5,50";"2,61";"23";"1";"5,50";;
"103889";"2420";"Nadväzcový vlasec GUNKI Hard Mono";"5,95";"1";"5,95";"2,81";"23";"1";"5,95";;
"103890";"2420";"Nadväzcový vlasec GUNKI Hard Mono";"7,20";"1";"7,20";"3,33";"23";"1";"7,20";;
"103928";"2421";"Kopyto GUNKI G’Bump Ghost 8 cm";"1,30";"1";"1,30";"0,66";"23";"1";"1,30";;
"103929";"2421";"Kopyto GUNKI G’Bump Ghost 8 cm";"1,30";"1";"1,30";"0,66";"23";"1";"1,30";;
"103930";"2421";"Kopyto GUNKI G’Bump Ghost 8 cm";"1,30";"1";"1,30";"0,66";"23";"1";"1,30";;
"103931";"2421";"Kopyto GUNKI G’Bump Ghost 8 cm";"1,30";"1";"1,30";"0,66";"23";"1";"1,30";;
"103932";"2421";"Kopyto GUNKI G’Bump Ghost 8 cm";"1,54";"1";"1,54";"0,66";"23";"1";"1,54";;
"103933";"2421";"Kopyto GUNKI G’Bump Ghost 8 cm";"1,30";"1";"1,30";"0,66";"23";"1";"1,30";;
"103934";"2421";"Kopyto GUNKI G’Bump Ghost 8 cm";"1,30";"1";"1,30";"0,66";"23";"1";"1,30";;
"103935";"2421";"Kopyto GUNKI G’Bump Ghost 8 cm";"1,30";"1";"1,30";"0,66";"23";"1";"1,30";;
"103944";"2422";"Nástraha GUNKI Rockstar 85";"1,35";"1";"1,35";"0,59";"23";"1";"1,35";;
"103945";"2422";"Nástraha GUNKI Rockstar 85";"1,14";"1";"1,14";"0,59";"23";"1";"1,14";;
"103946";"2422";"Nástraha GUNKI Rockstar 85";"1,35";"1";"1,35";"0,59";"23";"1";"1,35";;
"103947";"2422";"Nástraha GUNKI Rockstar 85";"1,14";"1";"1,14";"0,59";"23";"1";"1,14";;
"103948";"2422";"Nástraha GUNKI Rockstar 85";"1,14";"1";"1,14";"0,59";"23";"1";"1,14";;
"74705";"2422";"Nástraha GUNKI Rockstar 85";"1,14";"1";"1,14";"0,59";"23";"1";"1,14";;
"74706";"2422";"Nástraha GUNKI Rockstar 85";"1,14";"1";"1,14";"0,63";"23";"1";"1,14";;
"74707";"2422";"Nástraha GUNKI Rockstar 85";"1,14";"1";"1,14";"0,59";"23";"1";"1,14";;
"103952";"2423";"Nástraha GUNKI Tipsy SXL 7,6 cm";"0,82";"1";"0,82";"0,35";"23";"1";"0,82";;
"103953";"2423";"Nástraha GUNKI Tipsy SXL 7,6 cm";"0,70";"1";"0,70";"0,29";"23";"1";"0,70";;
"103954";"2423";"Nástraha GUNKI Tipsy SXL 7,6 cm";"0,70";"1";"0,70";"0,35";"23";"1";"0,70";;
"103955";"2423";"Nástraha GUNKI Tipsy SXL 7,6 cm";"0,70";"1";"0,70";"0,35";"23";"1";"0,70";;
"74619";"2423";"Nástraha GUNKI Tipsy SXL 7,6 cm";"0,82";"1";"0,82";"0,35";"23";"1";"0,82";;
"74620";"2423";"Nástraha GUNKI Tipsy SXL 7,6 cm";"0,70";"1";"0,70";"0,37";"23";"1";"0,70";;
"74621";"2423";"Nástraha GUNKI Tipsy SXL 7,6 cm";"0,70";"1";"0,70";"0,35";"23";"1";"0,70";;
"103990";;"Krabička GUNKI EVA Spoon";"2,76";"1";"2,76";"1,26";"23";"1";"2,76";;
"103996";;"Podberák GUNKI Fast Street";"63,95";"1";"63,95";"30,24";"23";"1";"63,95";;
"104029";;"Dip sprej SENSAS Bombix Carp Tasty Scopex";"6,80";"1";"6,80";"3,18";"23";"1";"6,80";;
"104115";;"Method mix STARBAITS Grab&Go Global Banana Cream";"7,29";"1";"7,29";"3,59";"23";"1";"7,29";;
"104140";"2424";"Boilie STARBAITS SK30 v dipe";"6,70";"1";"6,70";"3,06";"23";"1";"6,70";;
"104141";"2424";"Boilie STARBAITS SK30 v dipe";"6,70";"1";"6,70";"3,48";"23";"1";"6,70";;
"104158";"2425";"Boilie STARBAITS Pro Blackberry v dipe";"6,30";"1";"6,30";"2,96";"23";"1";"6,30";;
"104159";"2425";"Boilie STARBAITS Pro Blackberry v dipe";"6,30";"1";"6,30";"2,96";"23";"1";"6,30";;
"104181";"2426";"Boilie STARBAITS Concept SK30";"6,40";"1";"6,40";"3,17";"23";"1";"6,40";;
"104182";"2426";"Boilie STARBAITS Concept SK30";"6,40";"1";"6,40";"3,02";"23";"1";"6,40";;
"104263";"2426";"Boilie STARBAITS Concept SK30";"6,40";"1";"6,40";"3,02";"23";"1";"6,40";;
"104195";"2427";"Boilie STARBAITS Pro Scopex & Krill, 200 g";"5,90";"1";"5,90";"2,89";"23";"1";"5,90";;
"104196";"2427";"Boilie STARBAITS Pro Scopex & Krill, 200 g";"6,40";"1";"6,40";"2,89";"23";"1";"6,40";;
"104203";;"Vobler ILLEX SK-Pop 5,3 cm, RT Waka Ayu";"25,57";"1";"25,57";"12,60";"23";"1";"25,57";;
"104216";;"Vobler ILLEX TN 6 cm";"27,95";"1";"27,95";"14,12";"23";"1";"27,95";;
"104221";;"Krabička ILLEX Tackle Box 186 VC";"6,49";"1";"6,49";"3,13";"23";"1";"6,49";;
"104232";;"Obojstranná krabička ILLEX Tackle Box Reversible 285 VC";"11,21";"1";"11,21";"5,30";"23";"1";"11,21";;
"104239";"2428";"Plandavka ILLEX Native Spoon, Copper Trout";"7,50";"1";"7,50";"3,51";"23";"1";"7,50";;
"104410";"2428";"Plandavka ILLEX Native Spoon, Copper Trout";"0,00";"1";"0,00";"0,00";"";"";"0,00";"0";
"104412";"2428";"Plandavka ILLEX Native Spoon, Copper Trout";"8,40";"1";"8,40";"3,96";"23";"1";"8,40";;
"73957";"2428";"Plandavka ILLEX Native Spoon, Copper Trout";"8,40";"1";"8,40";"3,96";"23";"1";"8,40";;
"104250";;"Navijak SENSAS Pro Feeder 5500 FV";"77,85";"1";"77,85";"36,17";"23";"1";"77,85";;
"104255";"2429";"Boilie STARBAITS Crayzi Fruit";"14,50";"1";"14,50";"6,82";"23";"1";"14,50";;
"104256";"2429";"Boilie STARBAITS Crayzi Fruit";"14,50";"1";"14,50";"6,46";"23";"1";"14,50";;
"104311";"2429";"Boilie STARBAITS Crayzi Fruit";"14,50";"1";"14,50";"6,46";"23";"1";"14,50";;
"104312";"2429";"Boilie STARBAITS Crayzi Fruit";"14,50";"1";"14,50";"6,46";"23";"1";"14,50";;
"104264";"2430";"Boilie STARBAITS SK30, 800 g";"14,50";"1";"14,50";"6,82";"23";"1";"14,50";;
"74986";"2430";"Boilie STARBAITS SK30, 800 g";"14,50";"1";"14,50";"6,82";"23";"1";"14,50";;
"74987";"2430";"Boilie STARBAITS SK30, 800 g";"14,50";"1";"14,50";"6,82";"23";"1";"14,50";;
"74988";"2430";"Boilie STARBAITS SK30, 800 g";"14,50";"1";"14,50";"6,82";"23";"1";"14,50";;
"104275";"2431";"Boilie STARBAITS Pop Up Bright Crayzi Fruit, 50 g";"6,49";"1";"6,49";"3,19";"23";"1";"6,49";;
"104276";"2431";"Boilie STARBAITS Pop Up Bright Crayzi Fruit, 50 g";"6,70";"1";"6,70";"3,16";"23";"1";"6,70";;
"104277";"2431";"Boilie STARBAITS Pop Up Bright Crayzi Fruit, 50 g";"6,70";"1";"6,70";"3,19";"23";"1";"6,70";;
"104291";;"Boilie STARBAITS D-Solve Peach & Mango, 20 mm, 2,50 kg";"25,95";"1";"25,95";"12,76";"23";"1";"25,95";;
"104302";;"Dropper STARBAITS Crayzi Fruit (rak a ovocie)";"9,95";"1";"9,95";"5,15";"23";"1";"9,95";;
"104322";;"Podberáková hlava SENSAS Leeds";"15,99";"1";"15,99";"7,87";"23";"1";"15,99";;
"104328";;"Nepremokavá taška STARBAITS Pro Tec EVA Bag XLarge";"44,94";"1";"44,94";"21,41";"23";"1";"44,94";;
"104341";;"Boilie STARBAITS Grab & Go Global Whisky Cola, 5 kg";"22,95";"1";"22,95";"11,85";"23";"1";"22,95";;
"104362";;"Spacák STARBAITS Cocoon 3/4 Season";"134,96";"1";"134,96";"66,36";"23";"1";"134,96";;
"104367";;"Kreslo STARBAITS Recliner Chair";"104,96";"1";"104,96";"48,07";"23";"1";"104,96";;
"104380";;"Taška GUNKI Overtake Street Minute";"55,95";"1";"55,95";"25,91";"23";"1";"55,95";;
"104385";;"Vobler GUNKI Gamera 50 SP, HL Rainbow Trout";"8,70";"1";"8,70";"3,79";"23";"1";"8,70";;
"104396";;"Vobler GUNKI Knifehead 75 SP DR, Perch Master";"10,90";"1";"10,90";"4,74";"23";"1";"10,90";;
"104401";;"Vobler GUNKI Rodan 59 SHW, UV Chart Trout";"10,50";"1";"10,50";"4,55";"23";"1";"10,50";;
"104413";;"Vobler ILLEX CHUBBY Agressive Perch, 3,8 cm";"20,95";"1";"20,95";"9,75";"23";"1";"20,95";;
"104418";;"Vobler ILLEX Chubby Micro 30, Mat Tiger";"19,70";"1";"19,70";"9,25";"23";"1";"19,70";;
"104429";;"Vobler ILLEX Speed Vib, 4,2 cm, Motor Oil Tiger";"18,30";"1";"18,30";"8,59";"23";"1";"18,30";;
"104445";;"Kukuričná zmes SENSAS TTX Mais Gros, hrubá, 1 kg";"3,90";"1";"3,90";"1,73";"23";"1";"3,90";;
"104498";;"Taška STARBAITS Challenger CarryAll";"67,95";"1";"67,95";"32,39";"23";"1";"67,95";;
"104509";"2432";"Prút STARBAITS M4 Limited Edition";"109,95";"1";"109,95";"51,04";"23";"1";"109,95";;
"104510";"2432";"Prút STARBAITS M4 Limited Edition";"114,96";"1";"114,96";"51,46";"23";"1";"114,96";;
"104511";"2432";"Prút STARBAITS M4 Limited Edition";"124,96";"1";"124,96";"57,17";"23";"1";"124,96";;
"104514";;"Krabička STARBAITS Magnet Box";"18,40";"1";"18,40";"8,26";"23";"1";"18,40";;
"104532";;"Gél SENSAS Power Flash Corn, 115 ml";"8,20";"1";"8,20";"4,04";"23";"1";"8,20";;
"105019";;"Taška DRAGON Depthfinder Cover G.P. pre sonar";"71,13";"1";"71,13";"26,98";"23";"1";"71,13";;
"105041";;"Vesta DRAGON DGN Tech Pack";"73,80";"1";"73,80";"36,76";"23";"1";"73,80";;
"106611";"2433";"Overal KINETIC Heavy Warm Bib L/S Black";"71,73";"1";"71,73";"34,99";"23";"1";"71,73";;
"106612";"2433";"Overal KINETIC Heavy Warm Bib L/S Black";"71,73";"1";"71,73";"34,99";"23";"1";"71,73";;
"106624";;"Krabička KINETIC Worm Box For Belt Blue";"4,08";"1";"4,08";"1,79";"23";"1";"4,08";;
"106671";;"Vobler WESTIN Spot-On Popper 6,5 cm, 7 g, Silver Arrow";"11,99";"1";"11,99";"5,59";"23";"1";"11,99";;
"106676";;"Podberák WESTIN W3 C&R Landing Net L";"49,99";"1";"49,99";"25,51";"23";"1";"49,99";;
"106691";"2434";"Termo set WESTIN Wool Pro Bselayer Set, Dark Sage";"129,99";"1";"129,99";"59,09";"23";"1";"129,99";;
"106692";"2434";"Termo set WESTIN Wool Pro Bselayer Set, Dark Sage";"129,99";"1";"129,99";"59,09";"23";"1";"129,99";;
"106693";"2434";"Termo set WESTIN Wool Pro Bselayer Set, Dark Sage";"129,99";"1";"129,99";"59,09";"23";"1";"129,99";;
"106694";"2434";"Termo set WESTIN Wool Pro Bselayer Set, Dark Sage";"129,99";"1";"129,99";"59,09";"23";"1";"129,99";;
"106695";"2434";"Termo set WESTIN Wool Pro Bselayer Set, Dark Sage";"129,99";"1";"129,99";"59,09";"23";"1";"129,99";;
"106696";"2435";"Mikina WESTIN Script Hoodie, Ink Black";"64,99";"1";"64,99";"29,54";"23";"1";"64,99";;
"106697";"2435";"Mikina WESTIN Script Hoodie, Ink Black";"64,99";"1";"64,99";"23,05";"23";"1";"64,99";;
